42.224567,-71.042932
42.224499,-71.042800
42.224428,-71.042671
42.224342,-71.042549
42.224259,-71.042428
42.224182,-71.042310
42.224103,-71.042198
42.224024,-71.042092
42.223920,-71.041920
42.223862,-71.041804
42.223803,-71.041691
42.223740,-71.041584
42.223677,-71.041471
42.223606,-71.041358
42.223537,-71.041239
42.223465,-71.041117
42.223392,-71.040999
42.223321,-71.040875
42.223245,-71.040757
42.223170,-71.040636
42.223096,-71.040519
42.223024,-71.040405
42.222955,-71.040286
42.222887,-71.040168
42.222815,-71.040054
42.222742,-71.039941
42.222667,-71.039827
42.222591,-71.039714
42.222514,-71.039602
42.222439,-71.039494
42.222364,-71.039391
42.222292,-71.039291
42.222220,-71.039196
42.222149,-71.039104
42.222077,-71.039013
42.222002,-71.038923
42.221926,-71.038831
42.221847,-71.038739
42.221767,-71.038647
42.221686,-71.038555
42.221604,-71.038464
42.221520,-71.038371
42.221438,-71.038278
42.221357,-71.038186
42.221277,-71.038095
42.221197,-71.038004
42.221120,-71.037914
42.221045,-71.037829
42.220972,-71.037747
42.220901,-71.037665
42.220830,-71.037583
42.220759,-71.037501
42.220686,-71.037420
42.220612,-71.037338
42.220539,-71.037256
42.220466,-71.037175
42.220393,-71.037093
42.220320,-71.037013
42.220250,-71.036936
42.220184,-71.036863
42.220118,-71.036791
42.220052,-71.036719
42.219988,-71.036646
42.219922,-71.036573
42.219854,-71.036499
42.219784,-71.036427
42.219716,-71.036355
42.219646,-71.036285
42.219579,-71.036211
42.219511,-71.036135
42.219443,-71.036059
42.219370,-71.035977
42.219303,-71.035901
42.219235,-71.035825
42.219167,-71.035748
42.219100,-71.035672
42.219032,-71.035596
42.218964,-71.035520
42.218897,-71.035444
42.218829,-71.035368
42.218762,-71.035292
42.218694,-71.035217
42.218627,-71.035141
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
 NaN, NaN
42.212373,-71.032792
42.212499,-71.032991
42.212462,-71.033089
42.212401,-71.033146
42.212286,-71.033092
42.212230,-71.033111
42.212142,-71.033071
42.212111,-71.033083
42.212091,-71.033093
42.212079,-71.033103
42.212067,-71.033112
42.212055,-71.033122
42.212042,-71.033133
42.212030,-71.033142
42.212021,-71.033151
42.212015,-71.033157
42.212011,-71.033160
42.212008,-71.033161
42.212007,-71.033161
42.212006,-71.033161
42.212005,-71.033160
42.212006,-71.033160
42.212007,-71.033162
42.212008,-71.033162
42.212008,-71.033163
42.212008,-71.033163
42.212008,-71.033163
42.212008,-71.033163
42.212008,-71.033163
42.212008,-71.033163
42.212008,-71.033162
42.212008,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212007,-71.033162
42.212008,-71.033165
42.212008,-71.033168
42.212008,-71.033172
42.212007,-71.033175
42.212006,-71.033179
42.212006,-71.033180
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033179
42.212006,-71.033178
42.212005,-71.033178
42.212005,-71.033178
42.212005,-71.033180
42.212004,-71.033183
42.212000,-71.033188
42.211994,-71.033199
42.211985,-71.033216
42.211973,-71.033237
42.211961,-71.033263
42.211946,-71.033293
42.211932,-71.033326
42.211918,-71.033358
42.211907,-71.033388
42.211897,-71.033420
42.211888,-71.033454
42.211878,-71.033492
42.211864,-71.033535
42.211845,-71.033583
42.211824,-71.033634
42.211802,-71.033687
42.211778,-71.033739
42.211756,-71.033792
42.211736,-71.033839
42.211717,-71.033885
42.211698,-71.033929
42.211681,-71.033967
42.211667,-71.033999
42.211655,-71.034025
42.211647,-71.034044
42.211644,-71.034054
42.211643,-71.034057
42.211643,-71.034056
42.211643,-71.034056
42.211643,-71.034056
42.211643,-71.034060
42.211638,-71.034073
42.211632,-71.034096
42.211622,-71.034128
42.211612,-71.034169
42.211600,-71.034217
42.211604,-71.034281
42.211601,-71.034343
42.211596,-71.034396
42.211589,-71.034431
42.211585,-71.034450
42.211584,-71.034455
42.211584,-71.034454
42.211584,-71.034454
42.211584,-71.034454
42.211584,-71.034454
42.211583,-71.034453
42.211583,-71.034453
42.211583,-71.034452
42.211583,-71.034452
42.211583,-71.034452
42.211583,-71.034452
42.211583,-71.034452
42.211583,-71.034452
42.211584,-71.034452
42.211584,-71.034452
42.211583,-71.034451
42.211583,-71.034451
42.211584,-71.034452
42.211582,-71.034453
42.211579,-71.034457
42.211575,-71.034464
42.211570,-71.034474
42.211565,-71.034490
42.211560,-71.034510
42.211554,-71.034532
42.211547,-71.034560
42.211538,-71.034594
42.211527,-71.034634
42.211513,-71.034678
42.211497,-71.034728
42.211479,-71.034781
42.211458,-71.034838
42.211436,-71.034891
42.211411,-71.034943
42.211376,-71.034990
42.211337,-71.035036
42.211303,-71.035087
42.211269,-71.035136
42.211233,-71.035185
42.211194,-71.035234
42.211153,-71.035281
42.211113,-71.035324
42.211072,-71.035359
42.211042,-71.035394
42.211016,-71.035421
42.210994,-71.035440
42.210978,-71.035451
42.210967,-71.035458
42.210960,-71.035463
42.210957,-71.035466
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210955,-71.035463
42.210952,-71.035461
42.210947,-71.035461
42.210941,-71.035463
42.210936,-71.035464
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210936,-71.035465
42.210935,-71.035463
42.210933,-71.035463
42.210928,-71.035465
42.210921,-71.035469
42.210913,-71.035473
42.210904,-71.035478
42.210897,-71.035481
42.210896,-71.035482
42.210895,-71.035482
42.210893,-71.035482
42.210890,-71.035484
42.210886,-71.035486
42.210880,-71.035489
42.210873,-71.035493
42.210865,-71.035497
42.210856,-71.035502
42.210844,-71.035509
42.210828,-71.035518
42.210809,-71.035528
42.210787,-71.035539
42.210763,-71.035552
42.210735,-71.035565
42.210704,-71.035579
42.210671,-71.035594
42.210639,-71.035608
42.210610,-71.035621
42.210582,-71.035632
42.210556,-71.035643
42.210532,-71.035653
42.210512,-71.035661
42.210499,-71.035666
42.210489,-71.035670
42.210482,-71.035674
42.210476,-71.035678
42.210473,-71.035680
42.210471,-71.035682
42.210469,-71.035683
42.210467,-71.035685
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035687
42.210465,-71.035688
42.210465,-71.035688
42.210465,-71.035688
42.210465,-71.035689
42.210462,-71.035690
42.210459,-71.035692
42.210455,-71.035694
42.210452,-71.035695
42.210449,-71.035697
42.210446,-71.035698
42.210443,-71.035700
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210442,-71.035701
42.210441,-71.035701
42.210438,-71.035703
42.210434,-71.035705
42.210428,-71.035707
42.210421,-71.035710
42.210412,-71.035713
42.210402,-71.035717
42.210392,-71.035721
42.210382,-71.035726
42.210372,-71.035730
42.210364,-71.035734
42.210359,-71.035737
42.210353,-71.035740
42.210345,-71.035744
42.210331,-71.035752
42.210314,-71.035761
42.210302,-71.035767
42.210295,-71.035770
42.210291,-71.035773
42.210286,-71.035775
42.210280,-71.035778
42.210271,-71.035784
42.210259,-71.035792
42.210245,-71.035800
42.210233,-71.035807
42.210222,-71.035813
42.210213,-71.035817
42.210203,-71.035821
42.210191,-71.035826
42.210177,-71.035833
42.210162,-71.035843
42.210146,-71.035856
42.210134,-71.035873
42.210128,-71.035893
42.210128,-71.035918
42.210132,-71.035948
42.210138,-71.035985
42.210149,-71.036033
42.210160,-71.036078
42.210166,-71.036102
42.210168,-71.036115
42.210169,-71.036123
42.210170,-71.036131
42.210166,-71.036143
42.210165,-71.036158
42.210169,-71.036175
42.210177,-71.036207
42.210189,-71.036247
42.210207,-71.036290
42.210223,-71.036339
42.210242,-71.036387
42.210257,-71.036440
42.210275,-71.036493
42.210288,-71.036548
42.210300,-71.036604
42.210315,-71.036658
42.210333,-71.036710
42.210348,-71.036759
42.210360,-71.036804
42.210367,-71.036838
42.210371,-71.036860
42.210374,-71.036874
42.210375,-71.036886
42.210376,-71.036900
42.210376,-71.036915
42.210374,-71.036932
42.210367,-71.036949
42.210356,-71.036961
42.210340,-71.036970
42.210320,-71.036980
42.210292,-71.036992
42.210258,-71.037008
42.210225,-71.037027
42.210190,-71.037043
42.210149,-71.037049
42.210112,-71.037056
42.210084,-71.037069
42.210045,-71.037071
42.210012,-71.037080
42.209985,-71.037089
42.209960,-71.037093
42.209940,-71.037103
42.209922,-71.037110
42.209904,-71.037118
42.209887,-71.037126
